,from1,to,walktime,distance,popularity,category,rideDuration
426,2,186,1019.42978073192,1417.00739521737,0,Place Of Assembly,0
427,2,187,555.919282219336,772.727802284877,0,Place Of Assembly,0
428,2,188,225.503122748399,313.449340620275,0,Place of Worship,0
429,2,189,248.754816475189,345.769194900513,0,Place Of Assembly,0
430,2,190,293.000954462136,407.27132670237,0,Transport,0
431,2,191,2325.38734849886,3232.28841441342,0,Warehouse/Store,0
432,2,192,2802.79977501009,3895.89168726402,0,Warehouse/Store,0
433,2,193,715.164686621537,994.078914403937,0,Place Of Assembly,0
434,2,194,676.591703786784,940.46246826363,0,Community Use,0
435,2,195,1360.23905216927,1890.73228251528,0,Health Services,0
436,2,196,1358.24107363808,1887.95509235693,0,Place Of Assembly,0
437,2,197,1326.39092278324,1843.6833826687,0,Education Centre,0
438,2,198,800.01504919806,1112.0209183853,0,Place Of Assembly,0
439,2,199,699.521947235854,972.335506657837,0,Community Use,0
440,2,200,513.279017160936,713.457833853701,0,Education Centre,0
441,2,201,386.0700015801,536.637302196339,0,Mixed Use,0
442,2,202,384.187653356773,534.020838165914,0,Transport,0
443,2,203,291.490670672981,405.172032235443,0,Mixed Use,0
444,2,204,890.573394433277,1237.89701826226,0,Leisure/Recreation,0
445,2,205,940.652332684817,1307.5067424319,0,Leisure/Recreation,0
446,2,206,1310.86136984302,1822.0973040818,0,Leisure/Recreation,0
447,2,207,1190.12659825568,1654.27597157539,0,Leisure/Recreation,0
448,2,208,556.994359974639,774.222160364748,0,Leisure/Recreation,0
449,2,209,1867.72149438215,2596.13287719119,0,Leisure/Recreation,0
450,2,210,1994.11944303034,2771.82602581217,0,Office,0
451,2,211,2027.89000560109,2818.76710778551,0,Leisure/Recreation,0
452,2,212,1696.04379881527,2357.50088035322,0,Leisure/Recreation,0
453,2,213,608.403157642878,845.680389123601,0,Leisure/Recreation,0
454,2,214,3904.68634420693,5427.51401844764,0,Leisure/Recreation,0
455,2,215,1625.88273585099,2259.97700283287,0,Transport,0
456,2,216,811.164070534075,1127.51805804236,0,Place Of Assembly,0
457,2,217,753.676588823181,1047.61045846422,0,Community Use,0
458,2,218,746.285632970431,1037.3370298289,0,Purpose Built,0
459,2,219,1149.61981626573,1597.97154460937,0,Leisure/Recreation,0
460,2,220,831.862739636549,1156.2892080948,0,Place Of Assembly,0
461,2,221,545.348032922192,758.033765761847,0,Community Use,0
462,2,222,1219.39890032297,1694.96447144892,0,Leisure/Recreation,0
463,2,223,602.371657277311,837.296603615462,0,Leisure/Recreation,0
464,2,224,596.650279724189,829.343888816623,0,Mixed Use,0
465,2,225,569.053678762568,790.98461347997,0,Community Use,0
466,2,226,715.669689647918,994.780868610606,0,Health Services,0
467,2,227,1187.67273521652,1650.86510195097,0,Health Services,0
468,2,228,526.762580574649,732.199986998762,0,Leisure/Recreation,0
469,2,229,671.279546431256,933.078569539445,0,Mixed Use,0
470,2,230,289.933931866216,403.008165294041,0,Community Use,0
471,2,231,309.041960460857,429.568325040591,0,Place Of Assembly,0
472,2,232,1416.68217974383,1969.18822984392,0,Transport,0
473,2,233,999.613591481002,1389.46289215859,0,Place Of Assembly,0
474,2,234,1808.20971521546,2513.41150414949,0,Education Centre,0
475,2,235,183.83732110067,255.533876329932,0,Retail,0
476,2,236,161.928635182437,225.080802903588,0,Retail,0
477,2,237,949.50423129069,1319.81088149406,0,Leisure/Recreation,0
478,2,238,1109.89276064876,1542.75093730177,0,Health Services,0
479,2,239,1068.85211456821,1485.70443924982,0,Residential Accommodation,0
480,2,240,1140.52561292396,1585.33060196431,0,Health Services,0
481,2,241,323.84294587941,450.141694772379,0,Place Of Assembly,0
482,2,242,348.591968278554,484.54283590719,0,Mixed Use,0
483,3,1,2775.70934739259,3858.23599287569,0,Transport,0
484,3,2,64.911625235687,90.227159077605,0,Mixed Use,0
485,3,4,748.745119792254,1040.75571651123,0,Leisure/Recreation,0
486,3,5,390.254826690243,542.454209099437,0,Place of Worship,0
487,3,6,382.256080079012,531.335951309827,0,Place of Worship,0
488,3,7,803.052631000649,1116.2431570909,0,Place of Worship,0
489,3,8,1011.1349143783,1405.47753098584,0,Place of Worship,0
490,3,9,1268.8966528099,1763.76634740576,0,Place of Worship,0
491,3,10,772.592699037457,1073.90385166207,0,Place of Worship,0
492,3,11,588.053818908257,817.394808282477,0,Place of Worship,0
493,3,12,414.723697642664,576.465939723303,0,Place of Worship,0
494,3,13,83.5493599033312,116.13361026563,0,Place of Worship,0
495,3,14,125.538270262573,174.498195664976,0,Place of Worship,0
496,3,15,846.736192169396,1176.96330711546,0,Place of Worship,0
497,3,16,651.982918952738,906.256257344305,0,Place of Worship,0
498,3,17,618.236288993429,859.348441700866,0,Place of Worship,0
499,3,18,1007.34768372393,1400.21328037626,0,Place of Worship,0
500,3,19,484.448668496692,673.383649210402,0,Place of Worship,0
501,3,20,1536.01340139792,2135.05862794311,0,Place of Worship,0
502,3,21,1131.87888704253,1573.31165298911,0,Place of Worship,0
503,3,22,1521.28823217789,2114.59064272727,0,Place of Worship,0
504,3,23,993.102269378034,1380.41215443547,0,Place of Worship,0
505,3,24,2166.18875425597,3011.0023684158,0,Place of Worship,0
506,3,25,2077.90663890996,2888.29022808484,0,Place of Worship,0
507,3,26,2316.81649126022,3220.3749228517,0,Place of Worship,0
508,3,27,3065.44767420686,4260.97226714754,0,Place of Worship,0
509,3,28,2938.31423486013,4084.25678645557,0,Place of Worship,0
510,3,29,51.5255094210496,71.620458095259,0,Place of Worship,0
511,3,30,1740.87699768556,2419.81902678293,0,Place of Worship,0
512,3,31,2371.15650781969,3295.90754586937,0,Place of Worship,0
513,3,32,2237.39536054412,3109.97955115633,0,Place of Worship,0
514,3,33,1468.91231807739,2041.78812212757,0,Health Services,0
515,3,34,636.430848001358,884.638878721888,0,Place of Worship,0
516,3,35,137.671649627153,191.363592981742,0,Community Use,0
517,3,36,1411.63305903216,1962.1699520547,0,Community Use,0
518,3,37,1045.31296286977,1452.98501838898,0,Community Use,0
519,3,38,195.865937569045,272.253653220972,0,Community Use,0
520,3,39,2640.29028348165,3670.00349403949,0,Leisure/Recreation,0
521,3,40,1237.1793998945,1719.67936585336,0,Leisure/Recreation,0
522,3,41,3145.84301904327,4372.72179647015,0,Transport,0
523,3,42,2727.18649575397,3790.78922909801,0,Leisure/Recreation,0
524,3,43,1288.5397552572,1791.0702598075,0,Leisure/Recreation,0
525,3,44,2057.83288902644,2860.38771574675,0,Community Use,0
526,3,45,2486.69075369829,3456.50014764062,0,Leisure/Recreation,0
527,3,46,2538.57600280825,3528.62064390347,0,Leisure/Recreation,0
528,3,47,871.291238267481,1211.0948211918,0,Retail,0
529,3,48,1031.86349013555,1434.29025128841,0,Education Centre,0
530,3,49,1528.8331633139,2125.07809700632,0,Education Centre,0
531,3,50,1090.61687135936,1515.95745118952,0,Leisure/Recreation,0
532,3,51,581.256489360271,807.946520210777,0,Place Of Assembly,0
533,3,52,953.839997972687,1325.83759718204,0,Leisure/Recreation,0
534,3,53,1650.49641882575,2294.1900221678,0,Education Centre,0
535,3,54,2851.34805560749,3963.37379729441,0,Education Centre,0
536,3,55,551.319341799691,766.333885101571,0,Place Of Assembly,0
537,3,56,558.057996247121,775.700614783498,0,Place Of Assembly,0
538,3,57,516.972500765581,718.591776064157,0,Place Of Assembly,0
539,3,58,749.406504572136,1041.67504135527,0,Education Centre,0
540,3,59,1848.79892221838,2569.83050188355,0,Place Of Assembly,0
541,3,60,3982.51100861753,5535.69030197837,0,Leisure/Recreation,0
542,3,61,943.789854037506,1311.86789711213,0,Transport,0
543,3,62,460.440221583187,640.011908000631,0,Place Of Assembly,0
544,3,63,548.732234575416,762.737806059828,0,Leisure/Recreation,0
545,3,64,1575.49205305092,2189.93395374078,0,Education Centre,0
546,3,65,434.384440512632,603.794372312558,0,Community Use,0
547,3,66,97.6270293681261,135.701570821695,0,Place Of Assembly,0
548,3,67,526.228824496522,731.458066050165,0,Mixed Use,0
549,3,68,469.637738922636,652.796457102464,0,Office,0
550,3,69,1049.10673293068,1458.25835877364,0,Health Services,0
551,3,70,872.300697532877,1212.4979695707,0,Leisure/Recreation,0
552,3,71,1566.59055037625,2177.56086502299,0,Office,0
553,3,72,667.884363459654,928.359265208919,0,Community Use,0
554,3,73,725.15226805961,1007.96165260286,0,Transport,0
555,3,74,596.79251785435,829.541599817546,0,Community Use,0
556,3,75,1425.99278972172,1982.12997771319,0,Leisure/Recreation,0
557,3,76,1082.80526662334,1505.09932060644,0,Leisure/Recreation,0
558,3,77,2634.87413473763,3662.47504728531,0,Sports ,0
559,3,78,715.71610615752,994.845387558953,0,Office,0
560,3,79,1164.20279577081,1618.24188612143,0,Place Of Assembly,0
561,3,80,1241.43421204611,1725.59355474409,0,Place Of Assembly,0
562,3,81,1150.66047603384,1599.41806168704,0,Place Of Assembly,0
563,3,82,3618.35903519502,5029.51905892108,0,Vacant Land,0
564,3,83,3594.00794502831,4995.67104358934,0,Leisure/Recreation,0
565,3,84,434.956776506282,604.589919343731,0,Mixed Use,0
566,3,85,937.477777779682,1303.09411111376,0,Place Of Assembly,0
567,3,86,983.50820410427,1367.07640370494,0,Place Of Assembly,0
568,3,87,664.682255412235,923.908335023006,0,Place of Worship,0
569,3,88,577.037333013254,802.081892888423,0,Place Of Assembly,0
570,3,89,500.135316421166,695.188089825421,0,Office,0
571,3,90,49.686384204614,69.0640740444135,0,Community Use,0
572,3,91,682.032996638198,948.025865327096,0,Office,0
573,3,92,1364.8078347916,1897.08289036033,0,Mixed Use,0
574,3,93,590.083770528138,820.216441034111,0,Leisure/Recreation,0
575,3,94,822.533721569437,1143.32187298152,0,Community Use,0
576,3,95,938.579785223368,1304.62590146048,0,Purpose Built,0
577,3,96,750.068923109651,1042.59580312242,0,Health Services,0
578,3,97,242.476707450831,337.042623356655,0,Office,0
579,3,98,265.212813389724,368.645810611717,0,Place Of Assembly,0
580,3,99,259.747100699638,361.048469972498,0,Leisure/Recreation,0
581,3,100,1101.07196422983,1530.49003027946,0,Place Of Assembly,0
582,3,101,1622.69028476434,2255.53949582243,0,Leisure/Recreation,0
583,3,102,1999.98492148594,2779.97904086545,0,Purpose Built,0
584,3,103,1358.92561867874,1888.90660996344,0,Purpose Built,0
585,3,104,1385.18991157785,1925.41397709322,0,Leisure/Recreation,0
586,3,105,1779.31875813532,2473.25307380809,0,Mixed Use,0
587,3,106,1844.90058712503,2564.41181610379,0,Vacant Land,0
588,3,107,1307.02155326129,1816.75995903319,0,Leisure/Recreation,0
589,3,108,1580.72835078393,2197.21240758966,0,Transport,0
590,3,109,1510.74789774708,2099.93957786844,0,Place Of Assembly,0
591,3,110,1895.26598093106,2634.41971349417,0,Leisure/Recreation,0
592,3,111,1729.87957775875,2404.53261308466,0,Leisure/Recreation,0
593,3,112,3106.54980353025,4318.10422690704,0,Education Centre,0
594,3,113,3539.19630146722,4919.48285903943,0,Leisure/Recreation,0
595,3,114,1500.37762152772,2085.52489392353,0,Health Services,0
596,3,115,1300.06546528904,1807.09099675176,0,Education Centre,0
597,3,116,1296.18614659009,1801.69874376022,0,Place Of Assembly,0
598,3,117,1182.35956405489,1643.47979403629,0,Specialist Residential Accommodation,0
599,3,118,1123.06411240632,1561.05911624479,0,Vacant Land,0
600,3,119,1941.71769848669,2698.98760089649,0,Sports,0
601,3,120,910.298231461696,1265.31454173176,0,Leisure/Recreation,0
602,3,121,869.026628004708,1207.94701292654,0,Leisure/Recreation,0
603,3,122,830.078072353562,1153.80852057145,0,Leisure/Recreation,0
604,3,123,1130.27457368102,1571.08165741662,0,Leisure/Recreation,0
605,3,124,948.337553421575,1318.18919925599,0,Place Of Assembly,0
606,3,125,940.404126384999,1307.16173567515,0,Place Of Assembly,0
607,3,126,726.339884684133,1009.61243971094,0,Community Use,0
608,3,127,752.486589991974,1045.95636008884,0,Place Of Assembly,0
609,3,128,727.060448405609,1010.6140232838,0,Community Use,0
610,3,129,716.171699889493,995.478662846396,0,Community Use,0
611,3,130,662.999438993158,921.56922020049,0,Community Use,0
612,3,131,410.738297026197,570.926232866414,0,Place Of Assembly,0
613,3,132,448.837766418791,623.88449532212,0,Leisure/Recreation,0
614,3,133,390.020821716541,542.128942185991,0,Leisure/Recreation,0
615,3,134,592.416877160525,823.459459253129,0,Leisure/Recreation,0
616,3,135,538.87608750424,749.037761630894,0,Leisure/Recreation,0
617,3,136,446.959556730641,621.273783855591,0,Transport,0
618,3,137,1572.25662062162,2185.43670266405,0,Transport,0
619,3,138,1041.93705497511,1448.2925064154,0,Transport,0
620,3,139,2077.46144512637,2887.67140872565,0,Leisure/Recreation,0
621,3,140,3052.39684814359,4242.83161891959,0,Leisure/Recreation,0
622,3,141,2530.56913011043,3517.49109085349,0,Transport,0
623,3,142,2856.65392340108,3970.74895352749,0,Transport,0
624,3,143,2887.01535272575,4012.95134028879,0,Transport,0
625,3,144,2119.52387307496,2946.1381835742,0,Leisure/Recreation,0
626,3,145,1981.02029507161,2753.61821014953,0,Health Services,0
627,3,146,2864.85052520915,3982.14223004072,0,Transport,0
628,3,147,2263.37082004515,3146.08543986276,0,Leisure/Recreation,0
629,3,148,1145.45703448672,1592.18527793654,0,Place Of Assembly,0
630,3,149,1432.08684507255,1990.60071465084,0,Leisure/Recreation,0
631,3,150,1285.88106488544,1787.37468019076,0,Community Use,0
632,3,151,1174.18744264203,1632.12054527242,0,Residential Accommodation,0
633,3,152,1525.49361276134,2120.43612173826,0,Leisure/Recreation,0
634,3,153,1303.61266745663,1812.02160776471,0,Leisure/Recreation,0
635,3,154,777.272496673603,1080.40877037631,0,Office,0
636,3,155,798.001939481969,1109.22269587994,0,Office,0
637,3,156,806.20532483346,1120.62540151851,0,Office,0
638,3,157,786.545583979971,1093.29836173216,0,Office,0
639,3,158,2009.13578160598,2792.69873643231,0,Leisure/Recreation,0
640,3,159,462.419045423855,642.762473139158,0,Transport,0
641,3,160,423.731981363305,588.987454094994,0,Transport,0
642,3,161,530.853160145334,737.885892602014,0,Transport,0
643,3,162,752.353368785941,1045.77118261246,0,Transport,0
644,3,163,502.370499077705,698.29499371801,0,Transport,0
645,3,164,492.806731255314,685.001356444887,0,Transport,0
646,3,165,414.908877343628,576.723339507643,0,Transport,0
647,3,166,4354.70356452128,6053.03795468458,0,Transport,0
648,3,167,4157.38090961321,5778.75946436236,0,Transport,0
649,3,168,3274.00405843621,4550.86564122634,0,Transport,0
650,3,169,5.84530107266658,8.12496849100654,0,Place Of Assembly,0
651,3,170,2671.94897998015,3714.00908217241,0,Health Services,0
652,3,171,3639.16712616493,5058.44230536925,0,Sports,0
653,3,172,1384.20454605137,1924.0443190114,0,Leisure/Recreation,0
654,3,173,1381.14477451216,1919.79123657191,0,Place Of Assembly,0
655,3,174,851.02542073347,1182.92533481952,0,Leisure/Recreation,0
656,3,175,4419.4985077822,6143.10292581726,0,Sports,0
657,3,176,1653.36006594273,2298.17049166039,0,Education Centre,0
658,3,177,341.438179400693,474.599069366964,0,Place Of Assembly,0
659,3,178,415.246451075955,577.192566995577,0,Place Of Assembly,0
660,3,179,1260.57555857544,1752.20002641986,0,Place Of Assembly,0
661,3,180,2913.75608529774,4050.12095856386,0,Industrial,0
662,3,181,2306.31900781117,3205.78342085752,0,Leisure/Recreation,0
663,3,182,846.076420870265,1176.04622500967,0,Leisure/Recreation,0
664,3,183,838.678987952778,1165.76379325436,0,Place Of Assembly,0
665,3,184,1606.58192617775,2233.14887738707,0,Education Centre,0
666,3,185,661.776637800591,919.869526542821,0,Leisure/Recreation,0
667,3,186,1022.41079169239,1421.15100045242,0,Place Of Assembly,0
668,3,187,553.350269509706,769.156874618491,0,Place Of Assembly,0
669,3,188,167.366520940387,232.639464107138,0,Place of Worship,0
670,3,189,184.152730738331,255.97229572628,0,Place Of Assembly,0
671,3,190,242.070447966773,336.477922673815,0,Transport,0
672,3,191,2376.31591005774,3303.07911498026,0,Warehouse/Store,0
673,3,192,2853.97110171953,3967.01983139014,0,Warehouse/Store,0
674,3,193,718.107866754235,998.169934788386,0,Place Of Assembly,0
675,3,194,676.310226419588,940.071214723227,0,Community Use,0
676,3,195,1424.00694227214,1979.36964975827,0,Health Services,0
677,3,196,1413.22179330635,1964.37829269583,0,Place Of Assembly,0
678,3,197,1386.00183591222,1926.54255191799,0,Education Centre,0
679,3,198,846.758590233268,1176.99444042424,0,Place Of Assembly,0
680,3,199,751.581717123931,1044.69858680226,0,Community Use,0
681,3,200,573.247131072327,796.813512190534,0,Education Centre,0
682,3,201,450.981582063157,626.864399067789,0,Mixed Use,0
683,3,202,447.980035771968,622.692249723035,0,Transport,0
684,3,203,350.172629536784,486.739955056129,0,Mixed Use,0
685,3,204,943.92469095681,1312.05532042997,0,Leisure/Recreation,0
686,3,205,993.595995759936,1381.09843410631,0,Leisure/Recreation,0
687,3,206,1350.86549685948,1877.70304063467,0,Leisure/Recreation,0
688,3,207,1224.44074306697,1701.97263286308,0,Leisure/Recreation,0
689,3,208,560.533187030496,779.141129972389,0,Leisure/Recreation,0
690,3,209,1931.08932184292,2684.21415736166,0,Leisure/Recreation,0
691,3,210,2056.8855681415,2859.07093971668,0,Office,0
692,3,211,2090.5115577702,2905.81106530057,0,Leisure/Recreation,0
693,3,212,1738.19762489221,2416.09469860017,0,Leisure/Recreation,0
694,3,213,670.286074576134,931.697643660827,0,Leisure/Recreation,0
695,3,214,3926.05772346025,5457.22023560974,0,Leisure/Recreation,0
696,3,215,1681.98681854365,2337.96167777567,0,Transport,0
697,3,216,770.492876744253,1070.98509867451,0,Place Of Assembly,0
698,3,217,715.632385360025,994.729015650434,0,Community Use,0
699,3,218,741.775234681171,1031.06757620683,0,Purpose Built,0
700,3,219,1085.15174450745,1508.36092486535,0,Leisure/Recreation,0
701,3,220,864.962850803678,1202.29836261711,0,Place Of Assembly,0
702,3,221,599.289673496643,833.012646160334,0,Community Use,0
703,3,222,1255.22377988809,1744.76105404445,0,Leisure/Recreation,0
704,3,223,564.421435263388,784.545795016109,0,Leisure/Recreation,0
705,3,224,559.821664116648,778.15211312214,0,Mixed Use,0
706,3,225,618.829598920654,860.17314249971,0,Community Use,0
707,3,226,694.675815766708,965.599383915724,0,Health Services,0
708,3,227,1242.60781021997,1727.22485620576,0,Health Services,0
709,3,228,503.310055408813,699.60097701825,0,Leisure/Recreation,0
710,3,229,644.010857846445,895.175092406559,0,Mixed Use,0
711,3,230,231.587707614688,321.906913584416,0,Community Use,0
712,3,231,245.288667757977,340.951248183588,0,Place Of Assembly,0
713,3,232,1428.40625779695,1985.48469833776,0,Transport,0
714,3,233,981.21836032362,1363.89352084983,0,Place Of Assembly,0
715,3,234,1743.30281911627,2423.19091857162,0,Education Centre,0
716,3,235,240.581800543563,334.408702755552,0,Retail,0
717,3,236,223.234740151969,310.296288811236,0,Retail,0
